user_id,1st to Die: A Novel,A Painted House,A Time to Kill,Angels & Demons,Bridget Jones's Diary,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Dreamcatcher,Fahrenheit 451,Girl with a Pearl Earring,Good in Bed,Hannibal,Harry Potter and the Chamber of Secrets (Book 2),Harry Potter and the Goblet of Fire (Book 4),Harry Potter and the Order of the Phoenix (Book 5),Harry Potter and the Prisoner of Azkaban (Book 3),Harry Potter and the Sorcerer's Stone (Book 1),Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),House of Sand and Fog,Interview with the Vampire,Jurassic Park,Life of Pi,Me Talk Pretty One Day,Misery,Red Dragon,She's Come Undone (Oprah's Book Club (Paperback)),Snow Falling on Cedars,Summer Sisters,The Catcher in the Rye,The Chamber,The Client,The Da Vinci Code,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",The Firm,The Five People You Meet in Heaven,The Girls' Guide to Hunting and Fishing,The Joy Luck Club,The Lovely Bones: A Novel,The Nanny Diaries: A Novel,The Notebook,The Partner,The Pelican Brief,The Pilot's Wife : A Novel,The Rainmaker,The Red Tent (Bestselling Backlist),The Runaway Jury,The Secret Life of Bees,The Street Lawyer,The Testament,"The Two Towers (The Lord of the Rings, Part 2)","The Vampire Lestat (Vampire Chronicles, Book II)",Timeline,To Kill a Mockingbird,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Where the Heart Is (Oprah's Book Club (Paperback)),Wild Animus
55892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55927,6.950717136464818,9.080143173721885,8.57221276574666,10.0,8.719758838854723,8.476166637070293,9.33747996587575,6.206811293940885,8.006579517100898,7.049594567445076,8.77443740588131,8.727458786992463,8.756908394505247,7.751578422883591,8.326359170034422,9.706877776095304,9.291865961203024,8.723656849745602,7.499277313976871,6.93992532120121,8.441650977362961,6.923748748224651,8.61418628679759,7.158382438030696,8.797110104201078,8.0,7.702294280040271,7.371484939377829,7.286290799750049,8.0,10.0,6.628402168310695,7.678499357326958,8.531762099869768,6.711752388114411,7.457272615971887,9.0,8.0,7.356111862807797,7.522012160133086,7.3495069189992615,8.897393699790541,7.400099564627303,7.876787628958957,8.664393399922306,9.000000000000002,6.851308123984616,7.503091114792691,10.0,6.87109161683671,7.105054521352613,10.0,9.44102657945549,8.797403258251627,2.990737231819308
56271,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56307,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56391,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56399,8.305080707453252,8.28423272035865,8.699828676529549,7.298152139868801,8.667334441721371,8.431744020875767,8.521376655335784,8.009750487138426,8.3935981809721,6.914732309849922,6.029812244342856,9.378453438772413,9.689561987233768,9.676716637491106,9.378453438772413,8.596600615031848,10.0,7.667834810598592,8.395661041496076,10.0,8.683012701892219,9.422110814406228,8.770690266666545,8.578226808376217,7.325099780837283,8.02056229550677,7.336062801440433,6.804910909487463,7.725745084213791,6.637328965625777,9.365236918550563,9.045564158013915,8.664925606774597,6.768556154423084,6.591769034702738,8.185709053878524,8.335312651932734,8.712605298426634,6.162894880911046,7.56566346015219,7.648945185995189,9.0205624231903,5.239054626334617,8.266321921183414,8.256559520706958,10.0,9.060046688290008,7.205233581813638,9.2740546885261,7.150475757184026,9.330971304015415,10.0,7.106346938862879,9.34846652623164,5.0
56447,7.592654815675736,7.7778862079270255,9.020770133613087,9.263215689485488,6.916765329907977,8.0,6.634220954315134,8.391622149870837,7.503101643953754,8.344283807004397,7.939296186415496,8.0,8.404149474823372,9.676468595837974,9.48307278845879,7.418707625980631,7.0,8.8071935353669,7.0,6.548943070362596,8.908406796079754,7.0,7.661322450451485,8.630721552002655,8.0,8.0,7.71946213529592,10.0,7.84898749679258,7.6796721643799835,8.840483323369945,9.183720437059357,8.407352780656783,9.301678478340172,7.274457124031752,7.9236558803261286,8.0,7.0,6.933568103190213,7.252182682961766,8.0,7.723353639685664,7.647942354852914,8.741841093024693,8.185300417400935,8.862542105114787,7.740821877485427,8.088940559479331,9.348915260374017,8.058873375173677,8.802060170052295,9.0,9.403867337488252,8.0,3.8292856398964488
56554,8.255587052798338,6.405998229188743,8.282361582628845,8.745023684096584,7.890137380016783,9.318573849885889,6.345206702499133,8.383097387001092,8.656201753042238,10.0,5.000000000000001,9.914302589070543,9.482592487172637,9.933723661115296,8.56118335491853,9.349356494389664,9.777286017644776,7.696998130846465,5.937433806188329,7.602106275043275,8.53193695858371,7.051897504748651,9.816711939997257,8.329057362811739,7.541053339783612,8.778507908888681,6.446845589833097,8.347752468981069,6.76619165605813,5.981056980462408,9.658530811455734,7.902044094085735,7.43700737828303,7.72378242993123,6.0,8.036835543954503,9.059329288913702,9.0,10.0,8.186130671796727,7.118608329000373,8.80412967577593,6.9958133672338425,7.4882457015719766,8.393087264481002,10.0,8.236467436051035,6.53593636161965,10.0,8.0,7.654710572493707,9.09530957177944,8.399618130478684,8.650719218004568,5.258158470682585
56856,8.333024790501637,9.284474240369361,8.658185213552002,8.346628948376562,7.323231192624627,8.0,7.999496323402159,8.861637349107497,8.313063550979217,8.992721779351248,7.223348250095231,8.996658090865745,9.4835855707152,8.406846379029492,9.235857832704635,9.278693382690635,8.683286555833583,7.683493120508624,7.706555458781806,8.140413873881032,8.577553663305332,8.414820094579573,7.404267607131638,8.146588708317486,7.739220428974331,8.624248394683471,7.905570935928596,9.0,9.0,8.421933300194981,8.340445754904069,9.399173698681686,7.0,8.179566862611873,6.460421105348374,7.333053274477927,7.9995529599834,7.761670160602017,8.098019309180279,7.0,7.0,9.26315864959204,10.0,6.784078079878393,8.0,8.356890058269006,6.832039690358139,6.29753423497111,9.348331477354787,8.643793370286945,9.671649992294222,9.226777693127987,9.575476664512873,8.0,5.5918367048672355
56959,7.656832140669291,9.795924300016662,8.792845891858265,7.3143748977762,9.715429007828504,8.141654379855343,8.963993545038864,9.189675567356469,8.818662142652423,8.348531776188443,8.945874445067194,8.836518191204744,10.0,10.0,10.0,8.886634088862191,9.648520606951264,8.36939806251813,8.3583222699723,9.049805824157366,9.237377636879682,10.0,8.228944687425964,6.72140059731006,9.363829676764801,8.944184797458151,8.434119375479124,9.0,8.306109175294203,8.865928689300484,10.000000000000002,9.689939207272786,9.652392052856131,9.758206207037423,7.373359893743491,7.790961144082861,8.0,8.837495864591945,9.736049603873198,9.699846109490416,7.596674956637199,8.890580679638019,7.611383892275438,9.717279797908931,10.0,9.113429532633825,8.537067079260096,7.810275509807108,10.000000000000002,9.721996941922793,7.691829524054615,9.775459595470245,9.666666666666668,9.698580353493755,5.706191520391465
57398,9.63596181036529,8.028656575414828,7.823756925950568,9.0,8.338780003936686,8.0,9.217763047618552,8.683012701892219,8.451037238512704,8.0,8.701774164078453,10.0,9.577077934511838,9.079201588795229,10.0,9.686662385208223,10.0,8.382063866861094,9.03625231395519,7.389109457042357,7.999999999999998,8.462253422248356,8.87689438373699,7.737614233824261,7.745685317923617,7.677109006510248,9.040687230462318,7.918761766977779,9.431724870815582,9.454909171269648,10.0,10.0,8.162604073404324,9.713625591277454,7.520599609375095,8.488630482378404,8.176428309151037,8.975973102749986,9.63586919369804,8.986537853193939,8.893050938470749,7.845741166533796,9.386833434726505,8.999999999999998,8.078304524577877,8.907488602499773,8.36670979063158,8.0898646223172,9.431817424836831,7.640628801501398,10.000000000000002,8.0,9.209164682903399,7.961622281333742,4.483339501604597
57449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
57725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
58911,7.45629468862156,7.466688876159533,7.869165848835822,7.30539129055793,6.925233189220438,9.307720222596508,8.02628056863793,8.88208231920962,8.084572178256959,7.379795897113271,8.022849664347806,7.06551519601988,6.694442632034646,6.654508497187474,7.269256043010412,5.0,8.063126470670513,8.503250197146498,7.542872824592154,7.2945027565291785,7.000000000000001,7.53819874712936,9.239912854680709,9.366631473436467,6.847573590175955,7.94343151940554,8.272469420206573,4.491958430170919,7.28119671124492,7.256166899761439,8.331207787445283,9.280909112633145,8.414213562373094,8.717515226280263,6.558742026609651,7.449009736115205,9.0,6.187952479185202,8.733314395705431,7.017724901305015,6.359207592395727,8.388631414212123,5.246099126927629,8.0,7.752380067141084,7.969497866544918,9.199795628125887,7.223480806040618,7.729554937795415,8.784613933060653,5.650505661025232,9.602237437736907,8.110894846924612,7.673842520620907,4.449489742783179
59172,9.317976232428608,8.0,7.773486676150043,8.982739830885002,8.434964517347865,9.35964735151667,8.551981524520407,6.928657671094141,7.310093920534496,8.42733837738157,7.297007177881643,9.33104003416304,9.338336632380159,7.954704026474282,8.136134898486478,8.03297186776156,8.961100651575304,5.485808827536967,7.6509250475369885,7.563045871142301,9.774671035921573,5.737316574420948,9.0,8.388929116897163,7.017017331104487,8.247569748474872,8.526663719472939,7.503115281881239,5.630780807560712,9.12647302678529,8.765039031635048,9.376331504126606,7.688991738996644,8.27210099086737,6.081788611462046,8.165325533004582,9.142842487175212,7.475530180764002,6.696680189724155,7.67873351124092,6.575300524510119,8.170493501520463,6.661948292734959,7.495152677975161,8.313813185510249,9.380722377948592,5.780821374837119,5.961059289858998,9.412750362183129,8.132531033765856,10.0,10.0,7.828389724783467,8.066713514982316,5.26196592371089
59269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59656,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
59770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60244,7.515100190098272,8.027153267099921,8.723698501367858,9.045235588871773,8.0,8.0,6.336015174367003,9.0,8.42833252032501,8.0,6.019996432011257,7.924783432093645,9.443215165316891,8.763170251333495,9.703081630423268,6.928132302257078,9.520798472118612,7.0,6.7537346249879135,9.054283873827972,9.32591560911818,7.320862370359676,6.7362537562688045,6.188259121073794,7.3279969489068435,9.254991647240637,7.178783855900013,7.0,7.372333479872156,8.542426928382675,8.668340851173559,10.0,7.674454236800225,7.607758588651601,8.0,8.0,8.332580460853656,8.0,7.139315472054131,6.714425451690308,8.232861844304631,7.883798442481733,7.555709598561908,7.0,8.0,8.0,5.564217702877777,7.7121586732549225,9.271474167460212,8.430202439280627,8.757984119103412,9.40893740917446,10.0,9.087392571098118,6.636415762045556
60263,8.224966794006052,7.595049619384843,7.581003665754513,6.9884358478397965,8.280815966204052,7.981406553093942,8.501467930741708,9.0,7.51719207285171,8.322189825530854,7.527142238649272,8.30191356295659,8.764719471201408,8.776492154275362,8.710942267758607,7.475884942720895,10.0,8.96530580915207,7.989314555309129,8.322870103051656,6.770596936891789,6.154803053632428,8.580558012324536,6.915461824163975,8.70928121317502,6.8098722111841905,8.480282748995213,6.478534887865463,6.431244357760251,8.0,10.0,8.926281131911846,7.126232458709163,8.740262087245604,6.439695087992285,8.262020410288672,8.62020410288673,8.0,8.356523639643935,7.5800310105554125,7.834312793600272,6.665295451354678,7.611834319319043,6.46804056678929,7.786374007822737,8.569155048506794,8.315429862903928,8.0,9.800047933113595,8.333333333333332,6.292821777352245,7.1122803785123345,9.68376362559303,9.358245105572708,3.6794919243112294
60337,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60707,8.195908575854235,7.915773228461821,8.355607929007702,8.542021080948258,8.374900983920625,8.164674403760312,7.047660774563918,6.372576941536919,8.500603831664021,9.664130884985804,8.533411552111511,9.431342287057625,9.0,9.265223759783456,9.0,10.0,9.320672920427608,6.079099280714018,7.383868201832604,9.013136233526609,8.633072610477443,8.781291043067409,6.515036118265639,7.568387309260958,4.249728701602184,8.373409265421747,8.0,8.32837379050694,8.324484269598209,8.275771590635534,8.152241182944229,8.528479351231486,6.829226762194052,9.441449055937024,9.127361923698176,7.0,8.355051025721682,8.769173598760144,8.721305122947298,7.618748195663013,7.176180185282692,8.204514572507518,7.753257536176365,9.155228764604656,9.369643275031843,8.999999999999998,6.3750331534565925,6.433048363724187,8.099042856638972,9.277011224473183,7.829548804870799,9.010622968027711,6.297575529333421,8.0,6.498824521335352
61028,7.7315210393998965,8.745197172103138,9.0,7.298152139868801,8.667334441721371,8.431744020875767,9.351573266584946,8.340617093596068,8.3935981809721,7.590665665412234,8.804859231498236,9.378453438772413,9.689561987233768,9.676716637491106,9.378453438772413,7.042997077085403,10.0,7.667834810598592,8.395661041496076,9.027214648344906,8.683012701892219,9.422110814406228,8.770690266666545,10.021774466927106,7.30397364922695,8.02056229550677,7.336062801440433,6.804910909487463,7.820592421480874,6.637328965625777,9.306618763169267,8.315441250853619,8.664925606774597,7.217341177194957,6.591769034702738,7.78601559061807,8.335312651932734,8.712605298426634,7.501140141743909,7.364824691701819,7.4105410300964065,9.0205624231903,5.88621575543267,8.266321921183414,7.0,10.0,8.281441838709117,6.072053357439382,9.2740546885261,7.901917649982207,9.330971304015415,10.0,8.560999677126432,9.34846652623164,7.0
61038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
61854,6.999999999999999,6.094189134927406,6.726932757496627,8.32648521154468,8.95325428659833,6.692809522139999,6.231714095457373,9.655319861633435,8.627277375552156,7.913369333231062,5.638350583904839,8.791552404032544,8.791552404032544,8.314456031794363,8.791552404032544,8.313334571989625,8.681326855552857,6.676786906230623,5.377017023688899,10.0,8.004011026621892,7.9540833002451174,5.527989639542305,6.014766805913826,8.058089900352607,6.1555071966525885,5.036944111563159,6.0,6.816878500624299,6.211808888062066,9.444793928563623,9.607579189896846,8.586557657147345,7.033128598125558,7.785107833293491,9.04001523197704,8.316987298107781,10.0,7.0,7.275985151414193,6.440918837112975,8.206834713983262,5.861273067078064,7.861622513104112,8.0,7.952452721621681,8.558862038515556,7.729199128639152,9.515490651680166,8.543802202934215,8.838445519057984,9.003811813042566,7.211943894555562,9.271299497602978,3.850401934458447
61901,7.569995949954224,6.607604109225355,8.60343170016189,9.0,7.364910013541308,8.893004947753397,9.041125262788116,9.344752377716606,8.505771552531677,8.947609952643885,8.404922397070695,7.79914428374631,6.7394325314520005,7.317672673012499,7.597177083899633,8.0,9.67398462519757,7.469699104965446,6.6332535609560415,7.365728104001579,8.317822883867109,8.88871914949831,9.593612309396278,9.066771503820206,7.4665146531224496,8.121642335002107,7.695424645000401,9.278460320845108,8.310831265763657,6.6913331587578115,5.871318499479146,10.000000000000002,7.083805809612919,8.0,8.285634242982844,8.344611640682425,8.666666666666666,6.495983623269357,6.902819494074832,9.384303878411917,5.982546093302922,6.020880467090503,7.128872843954242,9.46315211329127,7.572832056469604,8.648914738946626,8.061896948500287,6.680904247958503,9.781946842083455,8.053053795629305,4.8461373050187495,8.333638541014555,10.0,7.2230169812745295,4.184125269337633
61910,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62464,8.0,8.303864412796795,8.725792924290431,10.0,9.338421185844552,10.0,9.083701987299612,9.440359494748225,8.67877787969722,8.414898335577936,6.961681898867956,9.203578734985875,9.460892961199779,9.166467483728017,8.431935595866596,9.435231140916228,8.93970251187815,9.0,7.4102849665815675,6.558720042516481,8.999999999999998,7.729816170460139,8.746848565378606,8.518731248042284,8.9747105479232,9.0,7.790150482095598,10.0,7.113134697162547,8.04046858850688,9.127687208893219,8.788716699933696,8.55168090279228,7.287352738033387,6.824131742961569,8.61036722134056,8.713087320175083,7.352978931348448,7.488354605846349,7.557896428068068,8.753033204049906,8.451905637069986,7.30240858009803,10.000000000000002,7.347157111210457,8.34381060945777,6.706657523485815,7.506383687732122,7.130276282776885,7.376204661449264,6.087773882212888,9.667427979649434,9.51741078226909,9.61891624260078,4.63759875624251
62558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62862,7.959683941678428,8.484477742833864,7.494954769503945,8.0,7.906144217296124,6.0,7.842583541133576,9.685469534748972,8.453463385330224,7.889828016198789,7.446723521611965,9.13701495741513,9.711247922741103,9.148696339772417,10.0,10.0,10.0,8.0,7.618376485645561,7.672598986192357,6.8621512919793926,8.070806664586987,8.328631150970786,7.280446767178871,8.763211800474126,8.708847794502873,8.239483856063611,9.257481210669186,8.43359082692744,9.060195686255186,9.657009985761528,8.110143677003716,8.212431725594172,9.098482410247778,7.624589315587169,8.405768396415143,6.0,8.0,9.361816203494081,8.57018100830027,9.244069541559002,8.47199204521001,8.526587686801856,10.0,8.422940750496148,9.562538192433903,7.9225025248333845,8.071540057556602,10.0,8.782149529218614,6.821393658658081,8.415063509461095,8.666666666666668,10.0,4.587286070514702
62891,7.314898492259968,8.615941902072235,7.283107742289149,7.161799508749466,9.0,8.304050868831323,6.480602706045594,8.508986254841945,7.776583010699645,7.237054551614091,5.0,8.563945124302293,9.13174699670939,8.572779009054138,8.697698071606016,9.105022835731969,9.371015037658779,6.0,9.667357354112442,8.0,8.152190997790774,8.91796085074292,8.321893001898612,7.0,8.678690751103128,8.293843723007363,7.17607176874917,6.116956473417276,7.532558681228705,7.778469911356666,7.590600133747405,9.7632798760721,7.66713720407473,8.50976890273685,7.360966255394808,9.37221078628524,6.0,8.57024338299524,7.6720277132193875,9.270275031399708,7.188248950096261,8.717754542524942,7.426892020576024,6.492426535246792,8.540952804211638,7.993220602564746,7.780016181455739,8.923645679435165,10.0,8.975927344456874,7.242017325028002,8.888958734664847,8.944866495239204,9.664365086573689,6.1106810352509795
62966,8.304080465192317,8.293833075697492,9.541712408098237,10.0,9.289477294032164,9.214103339611295,8.382091264398067,9.60010483963455,9.103955638721834,10.0,8.105804715951276,9.999999999999998,9.597162144609838,9.763840544682333,10.0,9.75355760085766,9.999999999999998,9.0,6.900249707067015,8.204168785670879,9.305387693382077,7.9864508412362465,8.141873312885016,9.197498239566563,7.736525043869555,9.667004312368716,8.06285759200161,9.304050915532658,8.205408387832744,8.565959763984228,8.208415416141447,9.834358001049269,8.013142521737782,8.004101113752576,7.652574474944795,8.76939267572903,9.027154683635837,8.125422813296645,8.999999999999998,5.882603092016449,8.037693480849649,8.403041475081086,6.296268101847403,9.480714837236137,7.564899429339807,9.36770181998947,6.832317699905998,7.896408220869582,10.0,7.44050407065535,9.317837245195783,9.34844690219152,9.091155571319893,9.865762618041218,6.248751781403216
63714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64436,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
